u,v,w
PROD::PRO_001698||SUP::SUP_0122,PROD::PRO_004189||SUP::SUP_0279,0.5229735206324724
PROD::PRO_001698||SUP::SUP_0122,PROD::PRO_001710||SUP::SUP_0122,0.5133606830203175
PROD::PRO_001698||SUP::SUP_0122,PROD::PRO_000055||SUP::SUP_0021,0.3962750996107245
PROD::PRO_001659||SUP::SUP_0117,PROD::PRO_001647||SUP::SUP_0117,0.9999833694816382
PROD::PRO_001659||SUP::SUP_0117,PROD::PRO_001644||SUP::SUP_0117,0.9999833694816382
PROD::PRO_001644||SUP::SUP_0117,PROD::PRO_001647||SUP::SUP_0117,1.0
PROD::PRO_001481||SUP::SUP_0113,PROD::PRO_001861||SUP::SUP_0140,0.6577110431778442
PROD::PRO_001481||SUP::SUP_0113,PROD::PRO_000027||SUP::SUP_0007,0.5993046084582732
PROD::PRO_001481||SUP::SUP_0113,PROD::PRO_000043||SUP::SUP_0017,0.4013916666977979
PROD::PRO_001481||SUP::SUP_0113,PROD::PRO_004349||SUP::SUP_0287,0.39362001162615934
PROD::PRO_001481||SUP::SUP_0113,PROD::PRO_000044||SUP::SUP_0017,0.3703809542441543
PROD::PRO_001481||SUP::SUP_0113,PROD::PRO_004352||SUP::SUP_0287,0.3655400004356273
PROD::PRO_001481||SUP::SUP_0113,PROD::PRO_003830||SUP::SUP_0247,0.3266517139399423
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_001695||SUP::SUP_0121,0.7493006690079617
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_000654||SUP::SUP_0038,0.725229701139461
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004559||SUP::SUP_0298,0.69999286571195
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004042||SUP::SUP_0266,0.6999153244942861
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_005722||SUP::SUP_0353,0.6844970994636442
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_003993||SUP::SUP_0266,0.68270649873824
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_000650||SUP::SUP_0038,0.6708482130833551
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004062||SUP::SUP_0266,0.6435156230667736
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_000653||SUP::SUP_0038,0.6415558081333685
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004566||SUP::SUP_0298,0.3427159472955976
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004565||SUP::SUP_0298,0.3904506035707711
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004667||SUP::SUP_0298,0.6160863941297436
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_005731||SUP::SUP_0353,0.5938638437681654
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004520||SUP::SUP_0296,0.4742101133783567
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004522||SUP::SUP_0296,0.45870788218548775
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004521||SUP::SUP_0296,0.4720743108958274
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004526||SUP::SUP_0296,0.4762688183288901
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004524||SUP::SUP_0296,0.45966008029059924
PROD::PRO_001697||SUP::SUP_0121,PROD::PRO_004525||SUP::SUP_0296,0.42380784791196635
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_005722||SUP::SUP_0353,0.6953628527254565
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_004559||SUP::SUP_0298,0.6846612217728135
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_000653||SUP::SUP_0038,0.6825742943992861
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_000650||SUP::SUP_0038,0.6716773892540696
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_004042||SUP::SUP_0266,0.6705527218665882
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_000654||SUP::SUP_0038,0.6658509160896338
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_004062||SUP::SUP_0266,0.6223553866895551
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_000057||SUP::SUP_0022,0.6181978193238882
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_004566||SUP::SUP_0298,0.4387101669882274
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_004565||SUP::SUP_0298,0.47359979596780066
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_004564||SUP::SUP_0298,0.3212562383898889
PROD::PRO_001695||SUP::SUP_0121,PROD::PRO_004526||SUP::SUP_0296,0.44680133378370757
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_001090||SUP::SUP_0078,0.975477686875668
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_005724||SUP::SUP_0353,0.9237746193178995
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_002860||SUP::SUP_0160,0.9114170130150001
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_004042||SUP::SUP_0266,0.8902165332043346
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_005731||SUP::SUP_0353,0.8706565593946334
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_000053||SUP::SUP_0019,0.8643171430712058
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_003993||SUP::SUP_0266,0.813088697136295
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_003998||SUP::SUP_0266,0.7975023302270556
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_004667||SUP::SUP_0298,0.7451120056507764
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_005723||SUP::SUP_0353,0.4771484613754895
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_004011||SUP::SUP_0266,0.6703119151890962
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_004062||SUP::SUP_0266,0.7139540938761126
PROD::PRO_001696||SUP::SUP_0121,PROD::PRO_004710||SUP::SUP_0298,0.5093607570990614
PROD::PRO_002730||SUP::SUP_0145,PROD::PRO_002731||SUP::SUP_0145,0.9988601195992438
PROD::PRO_002730||SUP::SUP_0145,PROD::PRO_002732||SUP::SUP_0145,0.9981042207396325
PROD::PRO_002730||SUP::SUP_0145,PROD::PRO_002729||SUP::SUP_0145,0.9980796961615634
PROD::PRO_002730||SUP::SUP_0145,PROD::PRO_002727||SUP::SUP_0145,0.9955384623240922
PROD::PRO_002730||SUP::SUP_0145,PROD::PRO_000079||SUP::SUP_0029,0.385186624037414
PROD::PRO_002730||SUP::SUP_0145,PROD::PRO_003175||SUP::SUP_0169,0.3551794171680648
PROD::PRO_002729||SUP::SUP_0145,PROD::PRO_002732||SUP::SUP_0145,0.9999027297701123
PROD::PRO_002729||SUP::SUP_0145,PROD::PRO_002731||SUP::SUP_0145,0.9985968437792135
PROD::PRO_002729||SUP::SUP_0145,PROD::PRO_002727||SUP::SUP_0145,0.9976401960534536
PROD::PRO_002729||SUP::SUP_0145,PROD::PRO_000079||SUP::SUP_0029,0.3585443713508173
PROD::PRO_002729||SUP::SUP_0145,PROD::PRO_003175||SUP::SUP_0169,0.32614692309826565
PROD::PRO_002732||SUP::SUP_0145,PROD::PRO_002731||SUP::SUP_0145,0.9986134861363111
PROD::PRO_002732||SUP::SUP_0145,PROD::PRO_002727||SUP::SUP_0145,0.9971395646582469
PROD::PRO_002732||SUP::SUP_0145,PROD::PRO_000079||SUP::SUP_0029,0.3535466754612251
PROD::PRO_002732||SUP::SUP_0145,PROD::PRO_003175||SUP::SUP_0169,0.32611353744362737
PROD::PRO_002731||SUP::SUP_0145,PROD::PRO_002727||SUP::SUP_0145,0.9964187209830341
PROD::PRO_002731||SUP::SUP_0145,PROD::PRO_000079||SUP::SUP_0029,0.3601091634173921
PROD::PRO_002731||SUP::SUP_0145,PROD::PRO_003175||SUP::SUP_0169,0.3429835076936696
PROD::PRO_003913||SUP::SUP_0258,PROD::PRO_003912||SUP::SUP_0258,0.981362179962964
PROD::PRO_003913||SUP::SUP_0258,PROD::PRO_004189||SUP::SUP_0279,0.6625975547311682
PROD::PRO_003913||SUP::SUP_0258,PROD::PRO_000079||SUP::SUP_0029,0.5634222382524522
PROD::PRO_003913||SUP::SUP_0258,PROD::PRO_004649||SUP::SUP_0298,0.5521846675293903
PROD::PRO_003913||SUP::SUP_0258,PROD::PRO_004076||SUP::SUP_0266,0.49633202391996656
PROD::PRO_003912||SUP::SUP_0258,PROD::PRO_004189||SUP::SUP_0279,0.7028182830038552
PROD::PRO_003912||SUP::SUP_0258,PROD::PRO_000079||SUP::SUP_0029,0.5908462990950454
PROD::PRO_003912||SUP::SUP_0258,PROD::PRO_004649||SUP::SUP_0298,0.5083096864160426
PROD::PRO_003912||SUP::SUP_0258,PROD::PRO_004076||SUP::SUP_0266,0.4390651627001565
PROD::PRO_003912||SUP::SUP_0258,PROD::PRO_000036||SUP::SUP_0012,0.40312865434482026
PROD::PRO_003912||SUP::SUP_0258,PROD::PRO_000035||SUP::SUP_0012,0.36221470350754914
PROD::PRO_003912||SUP::SUP_0258,PROD::PRO_004564||SUP::SUP_0298,0.3304322830370525
PROD::PRO_002727||SUP::SUP_0145,PROD::PRO_000079||SUP::SUP_0029,0.3575329695678491
PROD::PRO_002727||SUP::SUP_0145,PROD::PRO_003175||SUP::SUP_0169,0.33393598677216574
PROD::PRO_002727||SUP::SUP_0145,PROD::PRO_001861||SUP::SUP_0140,0.25229984347482226
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_005728||SUP::SUP_0353,0.7802674705568667
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_004067||SUP::SUP_0266,0.7417354096903735
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_004039||SUP::SUP_0266,0.5616313883356702
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_004056||SUP::SUP_0266,0.5608108762961681
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_004066||SUP::SUP_0266,0.5572835204744299
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_000056||SUP::SUP_0022,0.5186302511737891
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_004613||SUP::SUP_0298,0.5028241022486819
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_000659||SUP::SUP_0038,0.4725400263621212
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_003986||SUP::SUP_0266,0.47083295186274454
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_004110||SUP::SUP_0266,0.3782826006496025
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_004044||SUP::SUP_0266,0.31601994631294805
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_004058||SUP::SUP_0266,0.37173632790986366
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_004055||SUP::SUP_0266,0.3797425683572637
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_004675||SUP::SUP_0298,0.35654530789175576
PROD::PRO_003448||SUP::SUP_0209,PROD::PRO_004551||SUP::SUP_0298,0.4090470203005897
PROD::PRO_001716||SUP::SUP_0122,PROD::PRO_001712||SUP::SUP_0122,0.9908878652506776
PROD::PRO_001716||SUP::SUP_0122,PROD::PRO_001709||SUP::SUP_0122,0.5877654775284101
PROD::PRO_001716||SUP::SUP_0122,PROD::PRO_001714||SUP::SUP_0122,0.5627489761277702
PROD::PRO_001716||SUP::SUP_0122,PROD::PRO_004189||SUP::SUP_0279,0.5029942537126217
PROD::PRO_001716||SUP::SUP_0122,PROD::PRO_001710||SUP::SUP_0122,0.47983661054457327
PROD::PRO_001716||SUP::SUP_0122,PROD::PRO_000055||SUP::SUP_0021,0.4099412720077251
PROD::PRO_001716||SUP::SUP_0122,PROD::PRO_001633||SUP::SUP_0115,0.35080984893139
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_002819||SUP::SUP_0147,0.9968286844620985
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_004039||SUP::SUP_0266,0.6751930820504406
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_004038||SUP::SUP_0266,0.5049106591002734
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_004049||SUP::SUP_0266,0.4977767664025313
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_001315||SUP::SUP_0100,0.4902865283396891
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_004191||SUP::SUP_0280,0.45583656697311525
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_000717||SUP::SUP_0047,0.43752648994076293
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_004083||SUP::SUP_0266,0.42344910665774593
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_000052||SUP::SUP_0019,0.4128168546049025
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_003932||SUP::SUP_0263,0.3398424175685685
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_003929||SUP::SUP_0263,0.38216702279421955
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_003930||SUP::SUP_0263,0.3335183052509826
PROD::PRO_002821||SUP::SUP_0147,PROD::PRO_003931||SUP::SUP_0263,0.3528227958698118
PROD::PRO_002820||SUP::SUP_0147,PROD::PRO_002818||SUP::SUP_0147,0.9988279262350016
PROD::PRO_002820||SUP::SUP_0147,PROD::PRO_004086||SUP::SUP_0266,0.5742258078655198
PROD::PRO_002820||SUP::SUP_0147,PROD::PRO_004351||SUP::SUP_0287,0.5625573383518155
PROD::PRO_002820||SUP::SUP_0147,PROD::PRO_003829||SUP::SUP_0247,0.508655480846823
PROD::PRO_002820||SUP::SUP_0147,PROD::PRO_004085||SUP::SUP_0266,0.5058283799570943
PROD::PRO_002820||SUP::SUP_0147,PROD::PRO_004643||SUP::SUP_0298,0.4417224879677928
PROD::PRO_002820||SUP::SUP_0147,PROD::PRO_004072||SUP::SUP_0266,0.4406834241834139
PROD::PRO_002820||SUP::SUP_0147,PROD::PRO_003985||SUP::SUP_0266,0.4298724821550224
PROD::PRO_002820||SUP::SUP_0147,PROD::PRO_000038||SUP::SUP_0012,0.39343258702479944
PROD::PRO_002820||SUP::SUP_0147,PROD::PRO_003830||SUP::SUP_0247,0.3878344739411812
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004002||SUP::SUP_0266,0.9966468184054578
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004004||SUP::SUP_0266,0.9867635156348842
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004001||SUP::SUP_0266,0.9233258949555285
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_003990||SUP::SUP_0266,0.9125451491816716
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004005||SUP::SUP_0266,0.9002302875596481
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004000||SUP::SUP_0266,0.8992984916641283
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004061||SUP::SUP_0266,0.8889908383742263
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004017||SUP::SUP_0266,0.8811038947764241
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004070||SUP::SUP_0266,0.868189607146939
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004036||SUP::SUP_0266,0.8659356707773377
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004025||SUP::SUP_0266,0.6164673694939385
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_003989||SUP::SUP_0266,0.7614643779211973
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004094||SUP::SUP_0266,0.6235393074604979
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004084||SUP::SUP_0266,0.8339029072717107
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004075||SUP::SUP_0266,0.7828863589730565
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004093||SUP::SUP_0266,0.7309684239102391
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004089||SUP::SUP_0266,0.7474993165080444
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004074||SUP::SUP_0266,0.7543305173212377
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004053||SUP::SUP_0266,0.7030421659189907
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004037||SUP::SUP_0266,0.7417290639273241
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004091||SUP::SUP_0266,0.6829872945359851
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004127||SUP::SUP_0266,0.7212922031792285
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004068||SUP::SUP_0266,0.8409975074337946
PROD::PRO_004003||SUP::SUP_0266,PROD::PRO_004071||SUP::SUP_0266,0.579634837672734
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_003990||SUP::SUP_0266,0.9859692569883447
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004002||SUP::SUP_0266,0.8747363302070642
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004004||SUP::SUP_0266,0.8692780655189004
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004036||SUP::SUP_0266,0.8088201003299018
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004001||SUP::SUP_0266,0.7861446390318797
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004005||SUP::SUP_0266,0.7747369323609636
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004061||SUP::SUP_0266,0.7397971916108772
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004070||SUP::SUP_0266,0.7177346365581053
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004000||SUP::SUP_0266,0.7139424850975103
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004019||SUP::SUP_0266,0.5675784945927999
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004025||SUP::SUP_0266,0.6894348548689944
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004094||SUP::SUP_0266,0.6711109754642701
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004053||SUP::SUP_0266,0.659356662171724
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004127||SUP::SUP_0266,0.6693810234469885
PROD::PRO_004017||SUP::SUP_0266,PROD::PRO_004071||SUP::SUP_0266,0.5684058958874589
PROD::PRO_004019||SUP::SUP_0266,PROD::PRO_004006||SUP::SUP_0266,0.9924848455372473
PROD::PRO_004019||SUP::SUP_0266,PROD::PRO_004099||SUP::SUP_0266,0.7728861669392367
PROD::PRO_004019||SUP::SUP_0266,PROD::PRO_004022||SUP::SUP_0266,0.6323324935630393
PROD::PRO_004019||SUP::SUP_0266,PROD::PRO_004051||SUP::SUP_0266,0.6102201974337916
PROD::PRO_004019||SUP::SUP_0266,PROD::PRO_004100||SUP::SUP_0266,0.5994545466805817
PROD::PRO_004019||SUP::SUP_0266,PROD::PRO_004005||SUP::SUP_0266,0.5689735239301847
PROD::PRO_004019||SUP::SUP_0266,PROD::PRO_004002||SUP::SUP_0266,0.5473064467044747
PROD::PRO_004019||SUP::SUP_0266,PROD::PRO_003990||SUP::SUP_0266,0.545897625144033
PROD::PRO_004022||SUP::SUP_0266,PROD::PRO_004051||SUP::SUP_0266,0.9974180170139013
PROD::PRO_004022||SUP::SUP_0266,PROD::PRO_000048||SUP::SUP_0019,0.7179899202585212
PROD::PRO_004022||SUP::SUP_0266,PROD::PRO_000050||SUP::SUP_0019,0.6901070919821217
PROD::PRO_004022||SUP::SUP_0266,PROD::PRO_004575||SUP::SUP_0298,0.6599140129766099
PROD::PRO_004022||SUP::SUP_0266,PROD::PRO_004119||SUP::SUP_0266,0.648032101972461
PROD::PRO_004022||SUP::SUP_0266,PROD::PRO_003998||SUP::SUP_0266,0.624683258535111
PROD::PRO_004022||SUP::SUP_0266,PROD::PRO_004006||SUP::SUP_0266,0.5998454851235454
PROD::PRO_004022||SUP::SUP_0266,PROD::PRO_004071||SUP::SUP_0266,0.5974771639319885
PROD::PRO_004122||SUP::SUP_0266,PROD::PRO_004063||SUP::SUP_0266,0.9886711203518992
PROD::PRO_004122||SUP::SUP_0266,PROD::PRO_004121||SUP::SUP_0266,0.7971222199582135
PROD::PRO_004122||SUP::SUP_0266,PROD::PRO_004120||SUP::SUP_0266,0.7842052839913795
PROD::PRO_004122||SUP::SUP_0266,PROD::PRO_004101||SUP::SUP_0266,0.7434528279281198
PROD::PRO_004122||SUP::SUP_0266,PROD::PRO_004064||SUP::SUP_0266,0.7296575309587936
PROD::PRO_004122||SUP::SUP_0266,PROD::PRO_004119||SUP::SUP_0266,0.6919843742196184
PROD::PRO_004122||SUP::SUP_0266,PROD::PRO_003991||SUP::SUP_0266,0.6743044170936411
PROD::PRO_004122||SUP::SUP_0266,PROD::PRO_004123||SUP::SUP_0266,0.6731277548568475
PROD::PRO_004122||SUP::SUP_0266,PROD::PRO_004088||SUP::SUP_0266,0.6681174374489552
PROD::PRO_004122||SUP::SUP_0266,PROD::PRO_004124||SUP::SUP_0266,0.6615507670447325
PROD::PRO_004122||SUP::SUP_0266,PROD::PRO_004047||SUP::SUP_0266,0.6001207394047482
PROD::PRO_004121||SUP::SUP_0266,PROD::PRO_004119||SUP::SUP_0266,0.967181013890471
PROD::PRO_004121||SUP::SUP_0266,PROD::PRO_004064||SUP::SUP_0266,0.8212249725381159
PROD::PRO_004121||SUP::SUP_0266,PROD::PRO_004063||SUP::SUP_0266,0.8047871567387122
PROD::PRO_004121||SUP::SUP_0266,PROD::PRO_004120||SUP::SUP_0266,0.725967046174905
PROD::PRO_004121||SUP::SUP_0266,PROD::PRO_004101||SUP::SUP_0266,0.6673290529267635
PROD::PRO_004121||SUP::SUP_0266,PROD::PRO_004047||SUP::SUP_0266,0.6518564404480046
PROD::PRO_004121||SUP::SUP_0266,PROD::PRO_004624||SUP::SUP_0298,0.6169708521494921
PROD::PRO_004121||SUP::SUP_0266,PROD::PRO_004090||SUP::SUP_0266,0.5583263420136048
PROD::PRO_004121||SUP::SUP_0266,PROD::PRO_004575||SUP::SUP_0298,0.604990395365748
PROD::PRO_004119||SUP::SUP_0266,PROD::PRO_004064||SUP::SUP_0266,0.7518342377425927
PROD::PRO_004119||SUP::SUP_0266,PROD::PRO_004575||SUP::SUP_0298,0.7198908815584303
PROD::PRO_004119||SUP::SUP_0266,PROD::PRO_004063||SUP::SUP_0266,0.698484717527477
PROD::PRO_004119||SUP::SUP_0266,PROD::PRO_004624||SUP::SUP_0298,0.6982712086733874
PROD::PRO_004119||SUP::SUP_0266,PROD::PRO_004120||SUP::SUP_0266,0.6754494565187056
PROD::PRO_004119||SUP::SUP_0266,PROD::PRO_000050||SUP::SUP_0019,0.672606922616063
PROD::PRO_004119||SUP::SUP_0266,PROD::PRO_004051||SUP::SUP_0266,0.6693861185043306
PROD::PRO_004119||SUP::SUP_0266,PROD::PRO_000048||SUP::SUP_0019,0.565784307781456
PROD::PRO_004120||SUP::SUP_0266,PROD::PRO_004064||SUP::SUP_0266,0.8144260362130807
PROD::PRO_004120||SUP::SUP_0266,PROD::PRO_004063||SUP::SUP_0266,0.8047416439273063
PROD::PRO_004120||SUP::SUP_0266,PROD::PRO_004070||SUP::SUP_0266,0.7622066030380452
PROD::PRO_004120||SUP::SUP_0266,PROD::PRO_004047||SUP::SUP_0266,0.7172212568243582
PROD::PRO_004120||SUP::SUP_0266,PROD::PRO_004101||SUP::SUP_0266,0.7137896719618242
PROD::PRO_004120||SUP::SUP_0266,PROD::PRO_004088||SUP::SUP_0266,0.6371012842454272
PROD::PRO_004120||SUP::SUP_0266,PROD::PRO_004068||SUP::SUP_0266,0.6302113054475553
PROD::PRO_004120||SUP::SUP_0266,PROD::PRO_004090||SUP::SUP_0266,0.6293516538494931
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_004358||SUP::SUP_0287,0.5146450480242837
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_004355||SUP::SUP_0287,0.5146450480242836
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_004712||SUP::SUP_0298,0.49488621786451137
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_004085||SUP::SUP_0266,0.47174541638636547
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_004643||SUP::SUP_0298,0.471370872024256
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_001817||SUP::SUP_0131,0.4509562761888424
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_004086||SUP::SUP_0266,0.4340351637409965
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_004636||SUP::SUP_0298,0.4296991862249049
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_004066||SUP::SUP_0266,0.42757478821982686
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_002965||SUP::SUP_0166,0.4156929447211939
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_000063||SUP::SUP_0026,0.33042221340461686
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_000072||SUP::SUP_0026,0.2922068184604121
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_000071||SUP::SUP_0026,0.2952402084180009
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_000064||SUP::SUP_0026,0.33177378623624554
PROD::PRO_003541||SUP::SUP_0232,PROD::PRO_000065||SUP::SUP_0026,0.3142968720065218
PROD::PRO_002819||SUP::SUP_0147,PROD::PRO_004039||SUP::SUP_0266,0.6481608903842724
PROD::PRO_002819||SUP::SUP_0147,PROD::PRO_001315||SUP::SUP_0100,0.47868978650473637
PROD::PRO_002819||SUP::SUP_0147,PROD::PRO_004038||SUP::SUP_0266,0.4716917375768832
PROD::PRO_002819||SUP::SUP_0147,PROD::PRO_004049||SUP::SUP_0266,0.45576336818684293
PROD::PRO_002819||SUP::SUP_0147,PROD::PRO_004191||SUP::SUP_0280,0.45571649869042297
PROD::PRO_002819||SUP::SUP_0147,PROD::PRO_000717||SUP::SUP_0047,0.4251560505505334
PROD::PRO_002819||SUP::SUP_0147,PROD::PRO_000083||SUP::SUP_0031,0.4241785618811137
PROD::PRO_002819||SUP::SUP_0147,PROD::PRO_003929||SUP::SUP_0263,0.3835128508693342
PROD::PRO_002819||SUP::SUP_0147,PROD::PRO_003932||SUP::SUP_0263,0.3498888215689435
PROD::PRO_002819||SUP::SUP_0147,PROD::PRO_003930||SUP::SUP_0263,0.3435207794173667
PROD::PRO_002819||SUP::SUP_0147,PROD::PRO_003931||SUP::SUP_0263,0.36276895185562497
PROD::PRO_002818||SUP::SUP_0147,PROD::PRO_004086||SUP::SUP_0266,0.5669493146544488
PROD::PRO_002818||SUP::SUP_0147,PROD::PRO_004351||SUP::SUP_0287,0.5554882466418268
PROD::PRO_002818||SUP::SUP_0147,PROD::PRO_003829||SUP::SUP_0247,0.504130438110561
PROD::PRO_002818||SUP::SUP_0147,PROD::PRO_004085||SUP::SUP_0266,0.49840464303309395
PROD::PRO_002818||SUP::SUP_0147,PROD::PRO_004072||SUP::SUP_0266,0.43260476849686613
PROD::PRO_002818||SUP::SUP_0147,PROD::PRO_004643||SUP::SUP_0298,0.43181219684965333
PROD::PRO_002818||SUP::SUP_0147,PROD::PRO_003985||SUP::SUP_0266,0.4185840864494623
PROD::PRO_002818||SUP::SUP_0147,PROD::PRO_000038||SUP::SUP_0012,0.38553233703287804
PROD::PRO_002818||SUP::SUP_0147,PROD::PRO_000034||SUP::SUP_0012,0.38168681402075466
PROD::PRO_004051||SUP::SUP_0266,PROD::PRO_000048||SUP::SUP_0019,0.7374447747131063
PROD::PRO_004051||SUP::SUP_0266,PROD::PRO_000050||SUP::SUP_0019,0.7156540323398717
PROD::PRO_004051||SUP::SUP_0266,PROD::PRO_004575||SUP::SUP_0298,0.673674484293561
